date,tmean,tmin,tmax,n_stations,stations
2022-10-11,10.51,6.55,14.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-12,11.4,5.05,17.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-13,14.02,8.65,19.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-14,14.95,9.85,20.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-15,17.15,12.05,22.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-16,17.01,13.9,20.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-17,12.53,12.03,13.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-18,7.33,2.5,12.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-19,7.48,1.75,13.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-20,10.07,3.58,16.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-21,11.42,6.75,16.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-22,13.28,8.72,17.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-23,13.78,11.4,16.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-24,8.82,5.0,12.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-25,8.87,2.8,14.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-26,11.03,5.55,16.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-27,12.0,6.65,17.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-28,12.74,7.37,18.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-29,13.39,8.92,17.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-30,13.01,8.52,17.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-31,12.67,8.48,16.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-01,12.21,7.6,16.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-02,10.92,5.32,16.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-03,9.02,4.22,13.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-04,4.69,1.23,8.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-05,4.64,-1.2,10.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-06,7.23,1.53,12.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-07,8.84,3.18,14.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-08,10.97,6.3,15.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-09,9.76,5.07,14.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-10,11.38,5.8,16.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-11,14.61,10.1,19.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-12,16.38,10.87,21.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-13,10.14,11.25,9.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-14,8.77,6.55,10.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-15,5.92,2.0,9.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-16,8.19,5.42,10.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-17,8.43,3.52,13.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-18,9.97,3.93,16.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-19,11.59,7.17,16.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-20,13.47,9.92,17.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-21,11.98,7.12,16.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-22,9.73,7.45,12.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-23,10.74,7.83,13.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-24,8.01,3.77,12.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-25,9.32,3.68,14.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-26,9.79,8.22,11.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-27,5.63,-1.62,12.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-28,8.36,6.22,10.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-29,10.0,11.78,8.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-11-30,-4.6,-5.6,-3.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-01,-5.88,-9.63,-2.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-02,-4.05,-8.53,0.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-03,0.78,-2.32,3.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-04,-2.53,-3.65,-1.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-05,-3.58,-6.3,-0.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-06,-2.92,-6.9,1.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-07,3.07,0.35,5.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-08,3.69,-0.08,7.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-09,3.71,-1.35,8.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-10,1.07,-1.32,3.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-11,1.38,-2.32,5.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-12,0.45,-3.48,4.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-13,0.72,0.88,0.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-14,-9.58,-11.48,-7.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-15,-4.57,-11.05,1.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-16,-6.68,-9.07,-4.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-17,-7.02,-9.08,-4.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-18,-10.98,-13.97,-8.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-19,-8.18,-12.87,-3.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-20,-4.39,-9.25,0.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-21,-1.47,-2.82,-0.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-22,-6.63,-6.05,-7.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-23,-10.61,-12.6,-8.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-24,-11.16,-15.85,-6.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-25,-6.63,-11.38,-1.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-26,-5.03,-8.82,-1.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-27,-3.91,-8.37,0.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-28,-2.82,-4.88,-0.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-29,-4.88,-8.25,-1.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-30,-2.32,-4.47,-0.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-12-31,-2.68,-6.47,1.1,3,"노성산,삼승산,시루산"
2023-01-01,-0.42,-3.15,2.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-02,-4.83,-8.22,-1.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-03,-5.12,-9.13,-1.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-04,-3.27,-8.18,1.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-05,-1.75,-5.75,2.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-06,0.17,-4.12,4.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-07,1.73,0.58,2.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-08,0.23,-4.3,4.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-09,3.99,2.38,5.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-10,1.32,-4.78,7.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-11,2.88,-1.83,7.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-12,6.19,0.07,12.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-13,8.28,5.52,11.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-14,7.06,7.27,6.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-15,0.62,2.23,-1.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-16,-4.04,-5.48,-2.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-17,-4.95,-8.95,-0.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-18,-1.42,-3.7,0.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-19,-1.62,-5.92,2.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-20,-1.65,-0.8,-2.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-21,-6.05,-10.85,-1.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-22,-1.87,-5.67,1.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-23,0.44,-3.73,4.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-24,-12.88,-13.2,-12.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-25,-14.62,-20.27,-8.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-26,-8.62,-12.32,-4.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-27,-7.64,-9.8,-5.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-28,-8.08,-13.02,-3.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-29,-3.61,-9.0,1.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-30,-1.83,-5.5,1.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-01-31,0.45,-6.32,7.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-01,3.73,3.4,4.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-02,-2.9,-6.78,0.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-03,-1.75,-5.25,1.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-04,-1.9,-6.62,2.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-05,-0.3,-5.48,4.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-06,2.61,-3.47,8.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-07,4.02,-1.28,9.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-08,1.7,-2.62,6.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-09,1.43,-4.63,7.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-10,1.49,-0.1,3.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-11,1.53,-1.95,5.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-12,1.84,-2.58,6.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-13,5.22,3.52,6.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-14,1.87,-1.12,4.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-15,0.94,-1.5,3.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-16,1.53,-0.82,3.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-17,2.88,-3.27,9.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-18,5.83,4.47,7.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-19,3.25,1.43,5.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-20,-1.3,-4.23,1.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-21,-2.77,-8.27,2.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-22,0.61,-5.95,7.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-23,1.25,-4.37,6.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-24,3.14,-0.95,7.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-25,-0.53,-5.22,4.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-26,0.3,-6.02,6.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-27,4.28,-3.33,11.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-02-28,5.38,-0.78,11.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-01,5.55,3.97,7.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-02,0.97,-2.83,4.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-03,2.77,-4.48,10.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-04,5.78,-0.28,11.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-05,8.16,2.08,14.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-06,8.74,2.08,15.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-07,11.73,4.6,18.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-08,13.81,7.75,19.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-09,14.26,9.42,19.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-10,14.12,6.2,22.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-11,16.72,10.68,22.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-12,7.28,10.72,3.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-13,1.22,-4.4,6.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-14,8.0,0.05,15.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-15,11.08,4.3,17.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-16,4.23,-0.7,9.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-17,5.52,0.4,10.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-18,8.48,3.8,13.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-19,7.13,-0.07,14.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-20,10.02,2.83,17.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-21,13.41,4.95,21.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-22,15.67,9.12,22.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-23,14.88,13.58,16.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-24,9.58,6.37,12.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-25,8.06,6.3,9.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-26,9.8,5.5,14.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-27,5.45,-1.13,12.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-28,7.34,0.38,14.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-29,10.78,2.88,18.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-30,13.28,6.37,20.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-03-31,14.04,6.65,21.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-01,16.18,9.2,23.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-02,14.25,7.93,20.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-03,14.04,6.97,21.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-04,13.88,8.03,19.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-05,12.71,11.15,14.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-06,7.35,6.52,8.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-07,8.08,2.85,13.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-08,6.23,-0.93,13.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-09,9.28,1.43,17.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-10,11.92,3.98,19.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-11,13.16,9.2,17.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-12,9.8,3.45,16.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-13,11.95,2.87,21.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-14,14.62,9.15,20.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-15,11.72,11.78,11.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-16,9.94,5.52,14.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-17,11.33,3.95,18.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-18,12.53,12.18,12.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-19,17.42,10.97,23.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-20,19.5,15.75,23.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-21,16.59,13.32,19.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-22,13.02,7.92,18.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-23,12.58,7.12,18.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-24,12.63,9.38,15.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-25,7.33,7.1,7.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-26,9.03,5.23,12.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-27,11.03,1.7,20.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-28,14.48,7.2,21.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-29,13.03,13.2,12.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-04-30,11.52,5.08,17.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-01,12.71,7.25,18.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-02,15.66,7.6,23.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-03,17.97,12.03,23.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-04,18.52,13.17,23.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-05,17.03,15.3,18.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-06,14.87,17.8,11.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-07,10.38,8.73,12.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-08,12.16,4.57,19.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-09,15.12,7.58,22.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-10,16.53,9.53,23.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-11,17.78,10.93,24.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-12,16.95,11.08,22.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-13,16.22,10.87,21.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-14,16.26,9.68,22.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-15,18.3,10.72,25.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-16,22.16,14.95,29.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-17,22.43,15.87,29.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-18,17.18,16.47,17.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-19,17.96,14.25,21.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-20,19.23,13.42,25.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-21,17.57,13.83,21.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-22,15.99,12.7,19.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-23,15.92,9.12,22.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-24,17.57,11.22,23.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-25,19.05,13.35,24.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-26,18.61,13.38,23.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-27,18.38,17.2,19.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-28,18.02,16.73,19.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-29,19.67,19.1,20.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-30,18.62,15.4,21.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-05-31,18.88,13.12,24.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-01,20.07,15.48,24.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-02,20.57,17.22,23.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-03,19.78,14.37,25.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-04,19.9,14.1,25.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-05,19.44,14.9,23.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-06,19.31,13.83,24.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-07,19.37,14.85,23.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-08,21.77,17.32,26.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-09,21.7,17.23,26.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-10,22.76,17.33,28.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-11,21.13,15.9,26.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-12,21.45,16.6,26.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-13,20.9,15.86,25.94,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-06-14,20.43,15.38,25.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-15,19.29,14.0,24.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-16,21.78,15.3,28.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-17,23.09,17.0,29.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-18,24.06,17.52,30.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-19,24.29,19.23,29.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-20,20.67,18.38,22.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-21,18.89,17.48,20.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-22,21.12,17.78,24.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-23,22.68,17.25,28.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-24,24.03,18.75,29.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-25,23.81,19.42,28.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-26,21.08,19.43,22.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-27,24.48,21.03,27.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-28,21.32,17.65,25.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-29,22.36,22.18,22.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-06-30,22.92,21.93,23.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-01,25.64,21.64,29.64,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-02,25.58,22.14,29.02,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-03,26.21,21.77,30.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-04,22.2,21.58,22.82,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-05,23.99,22.05,25.93,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-06,24.5,19.55,29.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-07,19.81,20.73,18.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-08,22.34,18.32,26.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-09,24.77,22.0,27.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-10,24.72,20.53,28.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-11,22.78,21.88,23.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-12,24.83,21.84,27.82,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-13,23.7,23.2,24.2,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-14,23.17,22.75,23.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-15,22.68,22.85,22.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-16,22.95,20.87,25.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2023-07-17,25.13,22.08,28.18,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-18,21.72,21.86,21.58,5,"가덕산,금단산,노성산,삼승산,시루산"
2023-07-19,24.63,20.62,28.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
